"ANO";"MES";"DIA";"HORA";"DIA_DA_SEMANA";"QTD";"QTD_NEGADA";"QTD_NEG_OP";"QTD_APROVADA";"QTD_CREDITOR_DISTINCT"
"16";"10";"16";"05";1;225;40;36;148;75109
"16";"10";"16";"06";1;164;37;26;99;75109
"16";"10";"16";"07";1;268;63;47;153;75109
"16";"10";"16";"08";1;463;67;55;329;75109
"16";"10";"16";"09";1;775;128;85;550;75109
"16";"10";"16";"10";1;4954;170;1535;3210;75109
"16";"10";"16";"11";1;5463;293;1301;3816;75109
"16";"10";"16";"12";1;3002;383;408;2182;75109
"16";"10";"16";"13";1;2135;366;203;1530;75109
"16";"10";"16";"14";1;2066;332;173;1516;75109
"16";"10";"16";"15";1;2065;337;176;1511;75109
"16";"10";"16";"16";1;2148;391;169;1555;75109
"16";"10";"16";"17";1;2058;353;195;1474;75109
"16";"10";"16";"18";1;2238;404;184;1612;75109
"16";"10";"16";"19";1;2383;409;201;1735;75109
"16";"10";"16";"20";1;2525;409;209;1864;75109
"16";"10";"16";"21";1;2621;417;191;1977;75109
"16";"10";"16";"22";1;4683;399;1936;2291;75109
"16";"10";"16";"23";1;2212;349;228;1599;75109
"16";"10";"17";"00";2;1392;288;147;935;75109
"16";"10";"17";"01";2;872;201;103;549;75109
"16";"10";"17";"02";2;562;77;171;301;75109
"16";"10";"17";"03";2;197;60;36;91;75109
"16";"10";"17";"04";2;338;53;89;186;75109
"16";"10";"17";"05";2;205;31;42;124;75109
"16";"10";"17";"06";2;208;43;30;125;75109
"16";"10";"17";"07";2;592;86;69;427;75109
"16";"10";"17";"08";2;1252;162;135;936;75109
"16";"10";"17";"09";2;2483;320;196;1923;75109
"16";"10";"17";"10";2;6754;457;1998;4239;75109
"16";"10";"17";"11";2;5014;563;813;3559;75109
"16";"10";"17";"12";2;3762;577;364;2756;75109
"16";"10";"17";"13";2;3951;605;379;2905;75109
"16";"10";"17";"14";2;4350;674;405;3217;75109
"16";"10";"17";"15";2;4363;663;434;3206;75109
"16";"10";"17";"16";2;5681;717;1592;3285;75109
"16";"10";"17";"17";2;4167;657;398;3028;75109
"16";"10";"17";"18";2;3658;585;333;2680;75109
"16";"10";"17";"19";2;3544;602;313;2576;75109
"16";"10";"17";"20";2;3586;627;318;2583;75109
"16";"10";"17";"21";2;3900;577;367;2877;75109
"16";"10";"17";"22";2;5398;589;1503;3249;75109
"16";"10";"17";"23";2;3179;543;285;2299;75109
"16";"10";"18";"00";3;1955;423;220;1285;75109
"16";"10";"18";"01";3;1029;213;134;664;75109
"16";"10";"18";"02";3;631;95;140;374;75109
"16";"10";"18";"03";3;361;70;45;239;75109
"16";"10";"18";"04";3;211;31;38;135;75109
"16";"10";"18";"05";3;227;55;36;134;75109
"16";"10";"18";"06";3;259;57;41;156;75109
"16";"10";"18";"07";3;653;83;91;467;75109
"16";"10";"18";"08";3;1553;209;162;1157;75109
"16";"10";"18";"09";3;2669;324;254;2038;75109
"16";"10";"18";"10";3;6800;554;934;5230;75109
"16";"10";"18";"11";3;7323;573;1385;5254;75109
"16";"10";"18";"12";3;7043;545;1273;5129;75109
"16";"10";"18";"13";3;4369;618;457;3228;75109
"16";"10";"18";"14";3;4245;618;406;3144;75109
"16";"10";"18";"15";3;3671;591;364;2650;75109
"16";"10";"18";"16";3;4326;644;419;3173;75109
"16";"10";"18";"17";3;3777;568;352;2797;75109
"16";"10";"18";"18";3;3691;575;379;2667;75109
"16";"10";"18";"19";3;3322;555;285;2423;75109
"16";"10";"18";"20";3;3325;574;303;2394;75109
"16";"10";"18";"21";3;3587;610;337;2575;75109
"16";"10";"18";"22";3;6408;682;2028;3621;75109
"16";"10";"18";"23";3;3049;511;286;2190;75109
"16";"10";"19";"00";4;1734;326;219;1158;75109
"16";"10";"19";"01";4;969;210;119;626;75109
"16";"10";"19";"02";4;644;137;131;364;75109
"16";"10";"19";"03";4;375;80;77;204;75109
"16";"10";"19";"04";4;227;50;42;128;75109
"16";"10";"19";"05";4;214;27;38;146;75109
"16";"10";"19";"06";4;214;27;32;152;75109
"16";"10";"19";"07";4;665;115;84;458;75109
"16";"10";"19";"08";4;1561;168;134;1238;75109
"16";"10";"19";"09";4;2693;363;214;2070;75109
"16";"10";"19";"10";4;7240;546;1508;5097;75109
"16";"10";"19";"11";4;7560;601;1800;5066;75109
"16";"10";"19";"12";4;4007;579;469;2898;75109
"16";"10";"19";"13";4;3983;638;330;2928;75109
"16";"10";"19";"14";4;4171;646;391;3065;75109
"16";"10";"19";"15";4;4149;653;381;3006;75109
"16";"10";"19";"16";4;4294;670;380;3153;75109
"16";"10";"19";"17";4;3866;586;348;2852;75109
"16";"10";"19";"18";4;3270;549;261;2403;75109
"16";"10";"19";"19";4;3108;590;283;2168;75109
"16";"10";"19";"20";4;3149;539;312;2233;75109
"16";"10";"19";"21";4;3343;556;253;2468;75109
"16";"10";"19";"22";4;6597;514;2667;3353;75109
"16";"10";"19";"23";4;2777;432;300;1993;75109
"16";"10";"20";"00";5;1777;326;178;1238;75109
"16";"10";"20";"01";5;1023;218;117;669;75109
"16";"10";"20";"02";5;719;115;220;372;75109
"16";"10";"20";"03";5;381;56;70;249;75109
"16";"10";"20";"04";5;114;39;12;59;75109
"16";"10";"20";"05";5;277;33;44;196;75109
"16";"10";"20";"06";5;238;40;23;170;75109
"16";"10";"20";"07";5;668;82;81;493;75109
"16";"10";"20";"08";5;1425;174;121;1111;75109
"16";"10";"20";"09";5;2485;288;231;1921;75109
"16";"10";"20";"10";5;6900;517;1663;4650;75109
"16";"10";"20";"11";5;7726;614;2015;5016;75109
"16";"10";"20";"12";5;4489;569;729;3125;75109
"16";"10";"20";"13";5;3829;592;359;2831;75109
"16";"10";"20";"14";5;4032;677;374;2908;75109
"16";"10";"20";"15";5;4005;650;383;2904;75109
"16";"10";"20";"16";5;3818;560;362;2822;75109
"16";"10";"20";"17";5;3659;634;338;2613;75109
"16";"10";"20";"18";5;3324;537;276;2454;75109
"16";"10";"20";"19";5;2961;526;283;2096;75109
"16";"10";"20";"20";5;3084;501;280;2261;75109
"16";"10";"20";"21";5;3193;466;311;2370;75109
"16";"10";"20";"22";5;5855;478;2124;3185;75109
"16";"10";"20";"23";5;2657;429;250;1933;75109
"16";"10";"21";"00";6;1570;268;153;1132;75109
"16";"10";"21";"01";6;980;197;108;658;75109
"16";"10";"21";"02";6;683;103;180;395;75109
"16";"10";"21";"03";6;328;69;42;210;75109
"16";"10";"21";"04";6;220;37;52;128;75109
"16";"10";"21";"05";6;194;23;33;132;75109
"16";"10";"21";"06";6;231;39;35;153;75109
"16";"10";"21";"07";6;623;83;76;456;75109
"16";"10";"21";"08";6;1497;189;133;1154;75109
"16";"10";"21";"09";6;2450;306;268;1831;75109
"16";"10";"21";"10";6;7105;456;1788;4797;75109
"16";"10";"21";"11";6;7175;522;1686;4897;75109
"16";"10";"21";"12";6;3403;504;321;2516;75109
"16";"10";"21";"13";6;3352;492;314;2486;75109
"16";"10";"21";"14";6;3593;543;350;2625;75109
"16";"10";"21";"15";6;4008;656;446;2845;75109
"16";"10";"21";"16";6;3691;576;357;2669;75109
"16";"10";"21";"17";6;3426;562;321;2474;75109
"16";"10";"21";"18";6;3009;484;263;2202;75109
"16";"10";"21";"19";6;2758;457;247;2008;75109
"16";"10";"21";"20";6;2697;474;263;1916;75109
"16";"10";"21";"21";6;2722;478;262;1929;75109
"16";"10";"21";"22";6;5075;362;1893;2770;75109
"16";"10";"21";"23";6;1779;260;191;1291;75109
"16";"10";"22";"00";7;1410;272;150;967;75109
"16";"10";"22";"01";7;948;244;149;544;75109
"16";"10";"22";"02";7;724;109;266;341;75109
"16";"10";"22";"03";7;343;58;66;209;75109
"16";"10";"22";"04";7;266;64;44;151;75109
"16";"10";"22";"05";7;172;25;36;110;75109
"16";"10";"22";"06";7;169;15;27;125;75109
"16";"10";"22";"07";7;371;42;59;260;75109
"16";"10";"22";"08";7;817;131;94;582;75109
"16";"10";"22";"09";7;1462;263;136;1040;75109
"16";"10";"22";"10";7;6144;304;1768;4033;75109
"16";"10";"22";"11";7;5138;345;1343;3400;75109
"16";"10";"22";"12";7;2446;367;247;1787;75109
"16";"10";"22";"13";7;2383;415;210;1697;75109
"16";"10";"22";"14";7;2352;429;216;1662;75109
"16";"10";"22";"15";7;2259;379;205;1642;75109
"16";"10";"22";"16";7;2275;452;229;1557;75109
"16";"10";"22";"17";7;2182;367;179;1588;75109
"16";"10";"22";"18";7;2239;404;224;1571;75109
"16";"10";"22";"19";7;2208;386;169;1613;75109
"16";"10";"22";"20";7;2068;376;169;1479;75109
"16";"10";"22";"21";7;1809;315;184;1285;75109
"16";"10";"22";"22";7;4335;317;2037;1937;75109
"16";"10";"22";"23";7;1447;254;156;1002;75109
"16";"10";"23";"00";1;1073;209;126;718;75109
"16";"10";"23";"01";1;801;159;110;517;75109
"16";"10";"23";"02";1;651;81;213;347;75109
"16";"10";"23";"03";1;371;73;77;210;75109
"16";"10";"23";"04";1;220;30;45;138;75109
"16";"10";"23";"05";1;217;39;48;124;75109
"16";"10";"23";"06";1;153;28;29;96;75109
"16";"10";"23";"07";1;310;44;56;206;75109
"16";"10";"23";"08";1;532;85;73;364;75109
"16";"10";"23";"09";1;878;147;101;618;75109
"16";"10";"23";"10";1;5798;189;1918;3652;75109
"16";"10";"23";"11";1;5204;271;1446;3459;75109
"16";"10";"23";"12";1;1966;255;187;1496;75109
